hour,pv_kw_per_kwp,ghi_kw_m2,temp_c
6815,0.0000,0.0000,17.1190
6816,0.0000,0.0000,16.9440
6817,0.0000,0.0000,16.7010
6818,0.0000,0.0000,16.3970
6819,0.0000,0.0000,16.2230
6820,0.0000,0.0000,15.8830
6821,0.0000,0.0000,15.5780
6822,0.0000,0.0000,15.3850
6823,0.0000,0.0010,15.1090
6824,0.0450,0.0700,15.8200
6825,0.2140,0.2540,17.3740
6826,0.4400,0.5210,19.0180
6827,0.6010,0.7390,20.8190
6828,0.7180,0.9180,22.4500
6829,0.7490,0.9740,23.5320
6830,0.7080,0.9110,24.0390
6831,0.6350,0.8030,24.1120
6832,0.4870,0.5950,23.7350
6833,0.2970,0.3560,22.9790
6834,0.1150,0.1500,21.7110
6835,0.0000,0.0110,19.2880
6836,0.0000,0.0000,18.3680
6837,0.0000,0.0000,17.8940
6838,0.0000,0.0000,16.8470
6839,0.0000,0.0000,15.9400
6840,0.0000,0.0000,15.3410
6841,0.0000,0.0000,14.8610
6842,0.0000,0.0000,14.4910
6843,0.0000,0.0000,13.8850
6844,0.0000,0.0000,13.1690
6845,0.0000,0.0000,12.5630
6846,0.0000,0.0000,12.0280
6847,0.0000,0.0030,11.5620
6848,0.1250,0.1550,13.6750
6849,0.3820,0.4460,17.0110
6850,0.5740,0.6980,20.0200
6851,0.7050,0.8960,22.0220
6852,0.7790,1.0240,23.5140
6853,0.8020,1.0690,24.5080
6854,0.7740,1.0250,24.9770
6855,0.6950,0.8970,24.9630
6856,0.5480,0.6800,24.5080
6857,0.3400,0.4080,23.5360
6858,0.1280,0.1650,21.9260
6859,0.0000,0.0100,19.2890
6860,0.0000,0.0000,18.3620
6861,0.0000,0.0000,18.0420
6862,0.0000,0.0000,17.7440
6863,0.0000,0.0000,17.3970
6864,0.0000,0.0000,16.8050
6865,0.0000,0.0000,16.3690
6866,0.0000,0.0000,16.1100
6867,0.0000,0.0000,15.8750
6868,0.0000,0.0000,15.5070
6869,0.0000,0.0000,14.8490
6870,0.0000,0.0000,14.2260
6871,0.0000,0.0020,13.5660
6872,0.1140,0.1440,15.1990
6873,0.3490,0.4080,18.0770
6874,0.5590,0.6810,20.8990
6875,0.6850,0.8720,22.9260
6876,0.7500,0.9810,24.2740
6877,0.7740,1.0250,25.2720
6878,0.7560,1.0000,25.8060
6879,0.6920,0.8980,25.7810
6880,0.5670,0.7090,25.2020
6881,0.3930,0.4750,24.2250
6882,0.1710,0.2110,22.4110
6883,0.0000,0.0120,19.1200
6884,0.0000,0.0000,17.6370
6885,0.0000,0.0000,16.9350
6886,0.0000,0.0000,16.6530
6887,0.0000,0.0000,16.1410
6888,0.0000,0.0000,15.4610
6889,0.0000,0.0000,15.0550
6890,0.0000,0.0000,14.7780
6891,0.0000,0.0000,14.4370
6892,0.0000,0.0000,14.0090
6893,0.0000,0.0000,13.5800
6894,0.0000,0.0000,13.3040
6895,0.0000,0.0010,12.9240
6896,0.0980,0.1260,14.5720
6897,0.3260,0.3810,17.7190
6898,0.5340,0.6470,20.6980
6899,0.6750,0.8550,22.8130
6900,0.7580,0.9930,24.2140
6901,0.7860,1.0450,25.1460
6902,0.7660,1.0150,25.6190
6903,0.6860,0.8880,25.5800
6904,0.5580,0.6960,25.2670
6905,0.3720,0.4500,24.5360
6906,0.1240,0.1590,22.8310
6907,0.0000,0.0090,19.9410
6908,0.0000,0.0000,18.8580
6909,0.0000,0.0000,18.4100
6910,0.0000,0.0000,18.1660
6911,0.0000,0.0000,17.7650
6912,0.0000,0.0000,17.0230
6913,0.0000,0.0000,16.3110
6914,0.0000,0.0000,15.7240
6915,0.0000,0.0000,15.0590
6916,0.0000,0.0000,14.4930
6917,0.0000,0.0000,14.2010
6918,0.0000,0.0000,14.0540
6919,0.0000,0.0010,13.8400
6920,0.0540,0.0800,14.9970
6921,0.2170,0.2570,17.4390
6922,0.3550,0.4190,19.7400
6923,0.4280,0.5110,21.2400
6924,0.5140,0.6240,22.1110
6925,0.5490,0.6740,22.4340
6926,0.4590,0.5520,21.9530
6927,0.3450,0.4100,21.0260
6928,0.2490,0.2970,20.1620
6929,0.1620,0.1990,19.4180
6930,0.0570,0.0840,18.4630
6931,0.0000,0.0040,17.1520
6932,0.0000,0.0000,16.5990
6933,0.0000,0.0000,16.2530
6934,0.0000,0.0000,15.7230
6935,0.0000,0.0000,15.4760
6936,0.0000,0.0000,15.1350
6937,0.0000,0.0000,14.8360
6938,0.0000,0.0000,14.5750
6939,0.0000,0.0000,14.2920
6940,0.0000,0.0000,14.1980
6941,0.0000,0.0000,13.9640
6942,0.0000,0.0000,13.8900
6943,0.0000,0.0000,13.8230
6944,0.0150,0.0340,14.3390
6945,0.0960,0.1250,15.5900
6946,0.2500,0.2930,17.0800
6947,0.4890,0.5820,18.9680
6948,0.6770,0.8480,20.9620
6949,0.6810,0.8590,21.7550
6950,0.5760,0.7080,21.5510
6951,0.4500,0.5380,20.9310
6952,0.2990,0.3540,20.0870
6953,0.1830,0.2220,19.1950
6954,0.0610,0.0880,18.1090
6955,0.0000,0.0050,16.8960
6956,0.0000,0.0000,16.4140
6957,0.0000,0.0000,16.1260
6958,0.0000,0.0000,15.8840
6959,0.0000,0.0000,15.6630
6960,0.0000,0.0000,15.4870
6961,0.0000,0.0000,15.3280
6962,0.0000,0.0000,15.1520
6963,0.0000,0.0000,14.9640
6964,0.0000,0.0000,14.8600
6965,0.0000,0.0000,14.9350
6966,0.0000,0.0000,15.0400
6967,0.0000,0.0010,14.8500
6968,0.0300,0.0530,15.1830
6969,0.1520,0.1850,16.1270
6970,0.3640,0.4260,17.8980
6971,0.5260,0.6340,20.0160
6972,0.6080,0.7500,21.2970
6973,0.6360,0.7940,21.9610
6974,0.5960,0.7370,22.0510
6975,0.5050,0.6110,21.6250
6976,0.3840,0.4560,20.9620
6977,0.2430,0.2900,20.0860
6978,0.0810,0.1110,18.7820
6979,0.0000,0.0060,17.1320
6980,0.0000,0.0000,16.4430
6981,0.0000,0.0000,16.0520
6982,0.0000,0.0000,15.8590
6983,0.0000,0.0000,15.7830
6984,0.0000,0.0000,15.3740
6985,0.0000,0.0000,14.8570
6986,0.0000,0.0000,14.5530
6987,0.0000,0.0000,14.4330
6988,0.0000,0.0000,14.3430
6989,0.0000,0.0000,14.2710
6990,0.0000,0.0000,14.2760
6991,0.0000,0.0010,14.2330
6992,0.0360,0.0590,15.1610
6993,0.1680,0.2030,16.6730
6994,0.3720,0.4360,18.4810
6995,0.5190,0.6260,20.4250
6996,0.5960,0.7350,21.7540
6997,0.5770,0.7110,22.2570
6998,0.5100,0.6210,22.1930
6999,0.4190,0.5020,21.8340
7000,0.3340,0.3970,21.4900
7001,0.2180,0.2630,20.9380
7002,0.0880,0.1190,19.9100
7003,0.0000,0.0070,17.9700
7004,0.0000,0.0000,17.1630
7005,0.0000,0.0000,16.6540
7006,0.0000,0.0000,16.1940
7007,0.0000,0.0000,15.9860
7008,0.0000,0.0000,15.8500
7009,0.0000,0.0000,15.6010
7010,0.0000,0.0000,15.4810
7011,0.0000,0.0000,15.2340
7012,0.0000,0.0000,15.1080
7013,0.0000,0.0000,14.9940
7014,0.0000,0.0000,14.7150
7015,0.0000,0.0010,14.3100
7016,0.0710,0.0980,15.3120
7017,0.2790,0.3260,16.8990
7018,0.5390,0.6470,18.9120
7019,0.6700,0.8370,20.8170
7020,0.7400,0.9500,21.9190
7021,0.7510,0.9700,22.4900
7022,0.6910,0.8780,22.5990
7023,0.5730,0.7050,22.2520
7024,0.4370,0.5240,21.6770
7025,0.2750,0.3270,20.8330
7026,0.0930,0.1230,19.4220
7027,0.0000,0.0060,17.5770
7028,0.0000,0.0000,16.8940
7029,0.0000,0.0000,16.5060
7030,0.0000,0.0000,16.1360
7031,0.0000,0.0000,15.8230
7032,0.0000,0.0000,15.4580
7033,0.0000,0.0000,15.1350
7034,0.0000,0.0000,14.8710
7035,0.0000,0.0000,14.4860
7036,0.0000,0.0000,14.1110
7037,0.0000,0.0000,13.5130
7038,0.0000,0.0000,12.9100
7039,0.0000,0.0010,12.5290
7040,0.0820,0.1100,13.9740
7041,0.3150,0.3670,16.6560
7042,0.5110,0.6120,19.2120
7043,0.6510,0.8120,21.3590
7044,0.7380,0.9520,22.8450
7045,0.7640,1.0010,23.8110
7046,0.7420,0.9680,24.3290
7047,0.6630,0.8450,24.3240
7048,0.5210,0.6400,23.7540
7049,0.3220,0.3860,22.6230
7050,0.1230,0.1570,20.7440
7051,0.0000,0.0080,17.8140
7052,0.0000,0.0000,16.9460
7053,0.0000,0.0000,16.6300
7054,0.0000,0.0000,16.1670
7055,0.0000,0.0000,15.6930
7056,0.0000,0.0000,15.3010
7057,0.0000,0.0000,14.8480
7058,0.0000,0.0000,14.3370
7059,0.0000,0.0000,14.0840
7060,0.0000,0.0000,14.0760
7061,0.0000,0.0000,14.1300
7062,0.0000,0.0000,14.0220
7063,0.0000,0.0010,13.7430
7064,0.0600,0.0860,14.9520
7065,0.2540,0.2990,17.6860
7066,0.4690,0.5600,19.9120
7067,0.5980,0.7390,21.8170
7068,0.6320,0.7930,22.9470
7069,0.5660,0.6990,23.3220
7070,0.4670,0.5660,23.1470
7071,0.3310,0.3960,22.5920
7072,0.1970,0.2410,21.7930
7073,0.0970,0.1290,20.8020
7074,0.0230,0.0460,19.5130
7075,0.0000,0.0020,18.0920
7076,0.0000,0.0000,17.3170
7077,0.0000,0.0000,16.7150
7078,0.0000,0.0000,16.2570
7079,0.0000,0.0000,15.7480
7080,0.0000,0.0000,15.1790
7081,0.0000,0.0000,14.5290
7082,0.0000,0.0000,13.9030
7083,0.0000,0.0000,13.2990
7084,0.0000,0.0000,12.7960
7085,0.0000,0.0000,12.3150
7086,0.0000,0.0000,11.9360
7087,0.0000,0.0010,11.6370
7088,0.0800,0.1070,12.9790
7089,0.2950,0.3420,15.8520
7090,0.5010,0.5970,18.9890
7091,0.6490,0.8090,21.2150
7092,0.7370,0.9510,22.9470
7093,0.7530,0.9840,24.0360
7094,0.7180,0.9300,24.5420
7095,0.6310,0.7970,24.1380
7096,0.4680,0.5680,23.3590
7097,0.2690,0.3220,22.2000
7098,0.0860,0.1160,20.4600
7099,0.0000,0.0040,18.1350
7100,0.0000,0.0000,17.4360
7101,0.0000,0.0000,17.2270
7102,0.0000,0.0000,16.8870
7103,0.0000,0.0000,16.4660
7104,0.0000,0.0000,16.0220
7105,0.0000,0.0000,15.6020
7106,0.0000,0.0000,15.2800
7107,0.0000,0.0000,15.0180
7108,0.0000,0.0000,14.6460
7109,0.0000,0.0000,14.2610
7110,0.0000,0.0000,13.8130
7111,0.0000,0.0000,13.2140
7112,0.0550,0.0810,14.1230
7113,0.2240,0.2640,16.1890
7114,0.3840,0.4510,18.3840
7115,0.4860,0.5830,20.2180
7116,0.5150,0.6230,21.1920
7117,0.4470,0.5350,21.2890
7118,0.3710,0.4410,20.9350
7119,0.2740,0.3250,20.2940
7120,0.2090,0.2520,19.6990
7121,0.1250,0.1580,18.9840
7122,0.0330,0.0560,17.9460
7123,0.0000,0.0020,16.6920
7124,0.0000,0.0000,16.2420
7125,0.0000,0.0000,16.0250
7126,0.0000,0.0000,15.8640
7127,0.0000,0.0000,15.7130
7128,0.0000,0.0000,15.5400
7129,0.0000,0.0000,15.3990
7130,0.0000,0.0000,15.2060
7131,0.0000,0.0000,14.9610
7132,0.0000,0.0000,14.7080
7133,0.0000,0.0000,14.5210
7134,0.0000,0.0000,14.4140
7135,0.0000,0.0000,14.3020
7136,0.0290,0.0520,15.0710
7137,0.1370,0.1700,16.5830
7138,0.2900,0.3400,18.5230
7139,0.4050,0.4800,20.1300
7140,0.4640,0.5560,21.0580
7141,0.4680,0.5630,21.4010
7142,0.3690,0.4390,20.9450
7143,0.2710,0.3210,20.1010
7144,0.1820,0.2200,19.3090
7145,0.1080,0.1400,18.5440
7146,0.0300,0.0540,17.6370
7147,0.0000,0.0020,16.4910
7148,0.0000,0.0000,16.1350
7149,0.0000,0.0000,16.0660
7150,0.0000,0.0000,15.9230
7151,0.0000,0.0000,15.4680
7152,0.0000,0.0000,15.0260
7153,0.0000,0.0000,14.7160
7154,0.0000,0.0000,14.5590
7155,0.0000,0.0000,14.3710
7156,0.0000,0.0000,13.9040
7157,0.0000,0.0000,13.5780
7158,0.0000,0.0000,13.5940
7159,0.0000,0.0000,13.5550
7160,0.0060,0.0240,13.7880
7161,0.0600,0.0860,14.8100
7162,0.1490,0.1820,15.6710
7163,0.2870,0.3350,16.7810
7164,0.4050,0.4750,18.1860
7165,0.4770,0.5690,19.4190
7166,0.4710,0.5620,19.9670
7167,0.3950,0.4670,19.8560
7168,0.2830,0.3340,19.3930
7169,0.1800,0.2190,18.8660
7170,0.0530,0.0790,18.0550
7171,0.0000,0.0030,16.8340
7172,0.0000,0.0000,16.3630
7173,0.0000,0.0000,15.9800
7174,0.0000,0.0000,15.6110
7175,0.0000,0.0000,15.2510
7176,0.0000,0.0000,15.0390
7177,0.0000,0.0000,14.8170
7178,0.0000,0.0000,14.4330
7179,0.0000,0.0000,13.9010
7180,0.0000,0.0000,13.3840
7181,0.0000,0.0000,13.0520
7182,0.0000,0.0000,12.9080
7183,0.0000,0.0000,12.8700
7184,0.0460,0.0710,13.8570
7185,0.2210,0.2610,16.7870
7186,0.4200,0.4970,19.1070
7187,0.5790,0.7080,20.9040
7188,0.6550,0.8220,22.1390
7189,0.6590,0.8310,22.7220
7190,0.6130,0.7640,22.7560
7191,0.4810,0.5810,22.1640
7192,0.3100,0.3690,21.2290
7193,0.1860,0.2270,20.2430
7194,0.0670,0.0950,18.9030
7195,0.0000,0.0030,16.9830
7196,0.0000,0.0000,16.2360
7197,0.0000,0.0000,15.9380
7198,0.0000,0.0000,15.7020
7199,0.0000,0.0000,15.5260
7200,0.0000,0.0000,15.3910
7201,0.0000,0.0000,15.2090
7202,0.0000,0.0000,15.0180
7203,0.0000,0.0000,14.7460
7204,0.0000,0.0000,14.4680
7205,0.0000,0.0000,14.2390
7206,0.0000,0.0000,14.0950
7207,0.0000,0.0000,13.9600
7208,0.0280,0.0500,14.6160
7209,0.1510,0.1840,15.9890
7210,0.2950,0.3450,17.7360
7211,0.3990,0.4720,19.6100
7212,0.4050,0.4810,20.5940
7213,0.3960,0.4710,21.0180
7214,0.3300,0.3910,20.9160
7215,0.2780,0.3310,20.6470
7216,0.1920,0.2330,20.1670
7217,0.0950,0.1260,19.3700
7218,0.0210,0.0430,18.3160
7219,0.0000,0.0010,17.2130
7220,0.0000,0.0000,16.8360
7221,0.0000,0.0000,16.6580
7222,0.0000,0.0000,16.4760
7223,0.0000,0.0000,16.2790
7224,0.0000,0.0000,16.0830
7225,0.0000,0.0000,15.9020
7226,0.0000,0.0000,15.7290
7227,0.0000,0.0000,15.5740
7228,0.0000,0.0000,15.4170
7229,0.0000,0.0000,15.3330
7230,0.0000,0.0000,15.2820
7231,0.0000,0.0000,15.1040
7232,0.0010,0.0160,15.1010
7233,0.0380,0.0610,15.4680
7234,0.0990,0.1280,15.9420
7235,0.1810,0.2170,16.6520
7236,0.2450,0.2880,17.5880
7237,0.2670,0.3140,18.2110
7238,0.2170,0.2580,18.2930
7239,0.1680,0.2040,18.1650
7240,0.1210,0.1530,17.9640
7241,0.0620,0.0890,17.6240
7242,0.0120,0.0320,16.9510
7243,0.0000,0.0010,15.9170
7244,0.0000,0.0000,15.6130
7245,0.0000,0.0000,15.5390
7246,0.0000,0.0000,15.3810
7247,0.0000,0.0000,15.1580
7248,0.0000,0.0000,14.8250
7249,0.0000,0.0000,14.4830
7250,0.0000,0.0000,14.1930
7251,0.0000,0.0000,13.9630
7252,0.0000,0.0000,13.7610
7253,0.0000,0.0000,13.6030
7254,0.0000,0.0000,13.4730
7255,0.0000,0.0000,13.3750
7256,0.0490,0.0740,14.3430
7257,0.2480,0.2910,16.7330
7258,0.4320,0.5110,19.2600
7259,0.5200,0.6280,20.9400
7260,0.4960,0.6000,21.6260
7261,0.4270,0.5110,21.4560
7262,0.3280,0.3880,20.7360
7263,0.2470,0.2940,19.9250
7264,0.1550,0.1910,19.1000
7265,0.0780,0.1060,18.2440
7266,0.0180,0.0390,17.3370
7267,0.0000,0.0010,16.3640
7268,0.0000,0.0000,15.9380
7269,0.0000,0.0000,15.6660
7270,0.0000,0.0000,15.4410
7271,0.0000,0.0000,15.2610
7272,0.0000,0.0000,15.0550
7273,0.0000,0.0000,14.8140
7274,0.0000,0.0000,14.9570
7275,0.0000,0.0000,14.6510
7276,0.0000,0.0000,14.3730
7277,0.0000,0.0000,14.2500
7278,0.0000,0.0000,14.1700
7279,0.0000,0.0000,13.9990
7280,0.0200,0.0420,14.7460
7281,0.1520,0.1860,16.8110
7282,0.3000,0.3530,18.8170
7283,0.3760,0.4450,19.9990
7284,0.4730,0.5680,20.9770
7285,0.5480,0.6700,21.6810
7286,0.5170,0.6280,21.8370
7287,0.3930,0.4690,21.3200
7288,0.2830,0.3350,20.5630
7289,0.1550,0.1920,19.5970
7290,0.0460,0.0720,18.3380
7291,0.0000,0.0020,16.5080
7292,0.0000,0.0000,15.6900
7293,0.0000,0.0000,15.0420
7294,0.0000,0.0000,14.3300
7295,0.0000,0.0000,13.5270
7296,0.0000,0.0000,12.8710
7297,0.0000,0.0000,12.3690
7298,0.0000,0.0000,11.6170
7299,0.0000,0.0000,11.0800
7300,0.0000,0.0000,10.6980
7301,0.0000,0.0000,10.3260
7302,0.0000,0.0000,10.0270
7303,0.0000,0.0000,9.8300
7304,0.0790,0.1040,11.0810
7305,0.3220,0.3700,13.9540
7306,0.5290,0.6300,17.7400
7307,0.6650,0.8280,20.4230
7308,0.7420,0.9540,22.0810
7309,0.7580,0.9850,22.9120
7310,0.6930,0.8840,22.9910
7311,0.5090,0.6190,22.2820
7312,0.3220,0.3830,21.3880
7313,0.1950,0.2370,20.6250
7314,0.0670,0.0950,19.4580
7315,0.0000,0.0040,17.5480
7316,0.0000,0.0000,16.8160
7317,0.0000,0.0000,16.2850
7318,0.0000,0.0000,15.6890
7319,0.0000,0.0000,15.0850
7320,0.0000,0.0000,14.6840
7321,0.0000,0.0000,14.5370
7322,0.0000,0.0000,14.2630
7323,0.0000,0.0000,13.6860
7324,0.0000,0.0000,13.1820
7325,0.0000,0.0000,12.8190
7326,0.0000,0.0000,12.4050
7327,0.0000,0.0000,12.0050
7328,0.0700,0.0960,13.2680
7329,0.2850,0.3310,16.2080
7330,0.4950,0.5900,18.9340
7331,0.6520,0.8120,21.0000
7332,0.7190,0.9200,22.2530
7333,0.7170,0.9200,22.8540
7334,0.6550,0.8260,22.9190
7335,0.5090,0.6200,22.4580
7336,0.3350,0.3990,21.5610
7337,0.1920,0.2330,20.4390
7338,0.0530,0.0800,18.9070
7339,0.0000,0.0030,17.1340
7340,0.0000,0.0000,16.4580
7341,0.0000,0.0000,15.6910
7342,0.0000,0.0000,14.7430
7343,0.0000,0.0000,13.9890
7344,0.0000,0.0000,13.2550
7345,0.0000,0.0000,12.6300
7346,0.0000,0.0000,12.1070
7347,0.0000,0.0000,11.6330
7348,0.0000,0.0000,11.2860
7349,0.0000,0.0000,10.9660
7350,0.0000,0.0000,10.7290
7351,0.0000,0.0000,10.5400
7352,0.0730,0.0990,11.6000
7353,0.3010,0.3470,14.1670
7354,0.5230,0.6200,17.2680
7355,0.6540,0.8090,19.8990
7356,0.7320,0.9360,21.6660
7357,0.7370,0.9500,22.6960
7358,0.6710,0.8490,22.9580
7359,0.5450,0.6680,22.5910
7360,0.3980,0.4760,21.9400
7361,0.2260,0.2720,20.9260
7362,0.0750,0.1040,19.3820
7363,0.0000,0.0100,17.2050
7364,0.0000,0.0000,16.6310
7365,0.0000,0.0000,16.2510
7366,0.0000,0.0000,15.7280
7367,0.0000,0.0000,15.1370
7368,0.0000,0.0000,14.4590
7369,0.0000,0.0000,13.9070
7370,0.0000,0.0000,13.6230
7371,0.0000,0.0000,13.4120
7372,0.0000,0.0000,13.0360
7373,0.0000,0.0000,12.7910
7374,0.0000,0.0000,12.6450
7375,0.0000,0.0000,12.5580
7376,0.0540,0.0790,13.5870
7377,0.2710,0.3160,16.5020
7378,0.4940,0.5900,19.3120
7379,0.6430,0.8020,21.5190
7380,0.6980,0.8910,22.8150
7381,0.6690,0.8490,23.3330
7382,0.6270,0.7870,23.4760
7383,0.5060,0.6170,23.0960
7384,0.3540,0.4240,22.4250
7385,0.1890,0.2310,21.7040
7386,0.0580,0.0860,20.5950
7387,0.0000,0.0020,18.7960
7388,0.0000,0.0000,18.2840
7389,0.0000,0.0000,18.0280
7390,0.0000,0.0000,17.3100
7391,0.0000,0.0000,16.5480
7392,0.0000,0.0000,15.9220
7393,0.0000,0.0000,15.4390
7394,0.0000,0.0000,14.9070
7395,0.0000,0.0000,14.4020
7396,0.0000,0.0000,13.9740
7397,0.0000,0.0000,13.6350
7398,0.0000,0.0000,13.3810
7399,0.0000,0.0000,13.1010
7400,0.0580,0.0830,14.1880
7401,0.2590,0.3030,16.9580
7402,0.4560,0.5410,19.3050
7403,0.6090,0.7520,21.4570
7404,0.6780,0.8610,23.0540
7405,0.6680,0.8500,23.8730
7406,0.6000,0.7520,24.0940
7407,0.4730,0.5770,23.8110
7408,0.3500,0.4200,23.2100
7409,0.2030,0.2470,22.2970
7410,0.0510,0.0780,20.5520
7411,0.0000,0.0020,18.3790
7412,0.0000,0.0000,17.6540
7413,0.0000,0.0000,17.1940
7414,0.0000,0.0000,16.8590
7415,0.0000,0.0000,16.3690
7416,0.0000,0.0000,15.7670
7417,0.0000,0.0000,14.9490
7418,0.0000,0.0000,14.1780
7419,0.0000,0.0000,13.4790
7420,0.0000,0.0000,12.9110
7421,0.0000,0.0000,12.4470
7422,0.0000,0.0000,12.0610
7423,0.0000,0.0000,11.7810
7424,0.0700,0.0960,12.7910
7425,0.3060,0.3540,15.2910
7426,0.5360,0.6420,18.4200
7427,0.6750,0.8460,20.9790
7428,0.7550,0.9790,22.5970
7429,0.7830,1.0310,23.6560
7430,0.7610,0.9980,24.2120
7431,0.6860,0.8790,24.2270
7432,0.5520,0.6830,23.8160
7433,0.3640,0.4360,22.7550
7434,0.1340,0.1690,20.8010
7435,0.0000,0.0020,17.9180
7436,0.0000,0.0000,17.5310
7437,0.0000,0.0000,17.2530
7438,0.0000,0.0000,16.5710
7439,0.0000,0.0000,15.8760
7440,0.0000,0.0000,15.0180
7441,0.0000,0.0000,14.0610
7442,0.0000,0.0000,13.1630
7443,0.0000,0.0000,12.3790
7444,0.0000,0.0000,11.8020
7445,0.0000,0.0000,11.2610
7446,0.0000,0.0000,10.8580
7447,0.0000,0.0000,10.6600
7448,0.0830,0.1100,12.2260
7449,0.3320,0.3840,15.6900
7450,0.5560,0.6700,19.2810
7451,0.6910,0.8740,21.8850
7452,0.7690,1.0060,23.6000
7453,0.7940,1.0570,24.7790
7454,0.7720,1.0250,25.4730
7455,0.7020,0.9110,25.5390
7456,0.5800,0.7260,25.1310
7457,0.4030,0.4890,24.2160
7458,0.1790,0.2190,21.9410
7459,0.0000,0.0020,18.5960
7460,0.0000,0.0000,17.7940
7461,0.0000,0.0000,16.7840
7462,0.0000,0.0000,15.8030
7463,0.0000,0.0000,15.0400
7464,0.0000,0.0000,14.3210
7465,0.0000,0.0000,13.4880
7466,0.0000,0.0000,12.6130
7467,0.0000,0.0000,11.9710
7468,0.0000,0.0000,11.5020
7469,0.0000,0.0000,10.9270
7470,0.0000,0.0000,10.5040
7471,0.0000,0.0000,10.2690
7472,0.0800,0.1060,11.3530
7473,0.3520,0.4050,14.4860
7474,0.5590,0.6720,18.3880
7475,0.6930,0.8750,21.3100
7476,0.7710,1.0070,23.1070
7477,0.7970,1.0590,24.3320
7478,0.7750,1.0260,25.0880
7479,0.7050,0.9140,25.2870
7480,0.5820,0.7290,24.9870
7481,0.4050,0.4900,24.2410
7482,0.1850,0.2270,21.8920
7483,0.0000,0.0020,18.4940
7484,0.0000,0.0000,17.2770
7485,0.0000,0.0000,16.3390
7486,0.0000,0.0000,15.5900
7487,0.0000,0.0000,15.0810
7488,0.0000,0.0000,14.2290
7489,0.0000,0.0000,13.7310
7490,0.0000,0.0000,13.3390
7491,0.0000,0.0000,12.8700
7492,0.0000,0.0000,12.5090
7493,0.0000,0.0000,12.1390
7494,0.0000,0.0000,11.8460
7495,0.0000,0.0000,11.6110
7496,0.0780,0.1040,12.3510
7497,0.3440,0.3970,15.2740
7498,0.5450,0.6540,18.6850
7499,0.6800,0.8560,21.4150
7500,0.7580,0.9870,23.3580
7501,0.7840,1.0390,24.6720
7502,0.7620,1.0080,25.4410
7503,0.6900,0.8940,25.6520
7504,0.5660,0.7090,25.3420
7505,0.3590,0.4340,24.3600
7506,0.1130,0.1470,22.1510
7507,0.0000,0.0020,18.9640
7508,0.0000,0.0000,17.6460
7509,0.0000,0.0000,17.0030
7510,0.0000,0.0000,16.2090
7511,0.0000,0.0000,15.5910
7512,0.0000,0.0000,15.0830
7513,0.0000,0.0000,14.4530
7514,0.0000,0.0000,13.8950
7515,0.0000,0.0000,13.4120
7516,0.0000,0.0000,12.8240
7517,0.0000,0.0000,12.3440
7518,0.0000,0.0000,11.8690
7519,0.0000,0.0000,11.4480
7520,0.0700,0.0960,12.6210
7521,0.3130,0.3630,15.9320
7522,0.5240,0.6300,19.5520
7523,0.6630,0.8340,22.1440
7524,0.7430,0.9660,23.8150
7525,0.7680,1.0130,24.8870
7526,0.7410,0.9720,25.3180
7527,0.6630,0.8490,25.1490
7528,0.5240,0.6470,24.5700
7529,0.2970,0.3570,23.4400
7530,0.0970,0.1290,21.3690
7531,0.0000,0.0020,18.5550
7532,0.0000,0.0000,17.8850
7533,0.0000,0.0000,17.5420
7534,0.0000,0.0000,16.9420
7535,0.0000,0.0000,16.3610
7536,0.0000,0.0000,15.5460
7537,0.0000,0.0000,14.7880
7538,0.0000,0.0000,14.0970
7539,0.0000,0.0000,13.7380
7540,0.0000,0.0000,13.6710
7541,0.0000,0.0000,13.6160
7542,0.0000,0.0000,13.5570
7543,0.0000,0.0000,13.5600
7544,0.0340,0.0580,14.3120
7545,0.2070,0.2460,16.9220
7546,0.3930,0.4650,20.0390
7547,0.5380,0.6570,22.1090
7548,0.6300,0.7940,23.6910
7549,0.6720,0.8610,24.6960
7550,0.6670,0.8550,25.1810
7551,0.6160,0.7790,25.2100
7552,0.4940,0.6080,24.7230
7553,0.2970,0.3570,23.5880
7554,0.0890,0.1200,21.4880
7555,0.0000,0.0020,18.5070
7556,0.0000,0.0000,17.8750
7557,0.0000,0.0000,17.6010
7558,0.0000,0.0000,16.8210
7559,0.0000,0.0000,16.1640
7560,0.0000,0.0000,15.6580
7561,0.0000,0.0000,15.2160
7562,0.0000,0.0000,14.8010
7563,0.0000,0.0000,14.3490
7564,0.0000,0.0000,14.0800
7565,0.0000,0.0000,13.8850
7566,0.0000,0.0000,13.7720
7567,0.0000,0.0000,13.7310
7568,0.0150,0.0350,14.2700
7569,0.1210,0.1510,15.7460
7570,0.2550,0.3000,17.6320
7571,0.3970,0.4700,19.7110
7572,0.4940,0.5960,21.1700
7573,0.4450,0.5340,21.7160
7574,0.4000,0.4790,21.8820
7575,0.3470,0.4130,21.6900
7576,0.2770,0.3310,21.2730
7577,0.1510,0.1880,20.4240
7578,0.0270,0.0500,18.8730
7579,0.0000,0.0010,17.2970
7580,0.0000,0.0000,16.7220
7581,0.0000,0.0000,16.1280
7582,0.0000,0.0000,15.2280
7583,0.0000,0.0000,14.3210
7584,0.0000,0.0000,13.4940
7585,0.0000,0.0000,12.6050
7586,0.0000,0.0000,12.0090
7587,0.0000,0.0000,11.6310
7588,0.0000,0.0000,11.3970
7589,0.0000,0.0000,11.3590
7590,0.0000,0.0000,11.4580
